Roaster,Product Name,Origin,Process,Roast Level,Format,Weight (g),Price (Toman),Price / 100g,Specialty Score,In Stock?,Categories,Product URL,Description
Cafe Raees,قهوه اسپرسو بلِند ۳ کیلوگرمی(۸۰٪ آرابیکا،۲۰٪ ربوستا ),,,,Whole bean,3000.0,15400000,513333.0,,False,خرید آنلاین قهوه; فروشگاه آنلاین; قهوه اسپرسو بلِند (۸۰٪ آرابیکا/۲۰٪ ربوستا),https://raeescoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%d8%a7%d8%b3%d9%be%d8%b1%d8%b3%d9%88-%d8%a8%d9%84%d9%90%d9%86%d8%af-%db%b3-%da%a9%db%8c%d9%84%d9%88%da%af%d8%b1%d9%85%db%8c/,"اسپرسو بلِند Espresso Blend  
 اساس تئوری آمیختگی (blending)، ایجاد لایه‌ھایی از طعم‌ھاست که به خوبی در دم کردن قهوه اسپرسو احساس می‌شوند. این لایه‌بندی اجازه می‌دھد تا رُستِر بتواند تعادل حسی را در اسیدتی، شیرینی و تلخی یک قھوه کنترل کند. این محصول آمیخته‌ای (blend) از دانه‌ھای مرغوب کشت شده از آفریقا و آمریکای جنوبی است. اگر علاقه به کاپوچینو یا کافه لاته دارید،   قهوه اسپرسو بلند   گزینه من"
Cafe Raees,قهوه کلمبیا مدیوم ۳ کیلوگرمی(۱۰۰٪ آرابیکا),Colombia,,Medium,Whole bean,3000.0,17550000,585000.0,,False,خرید آنلاین قهوه; فروشگاه آنلاین; قهوه کلمبیا (۱۰۰٪ آرابیکا),https://raeescoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%da%a9%d9%84%d9%85%d8%a8%db%8c%d8%a7-%d9%85%d8%af%db%8c%d9%88%d9%85-%db%b3-%da%a9%db%8c%d9%84%d9%88%da%af%d8%b1%d9%85%db%8c/,"قهوه کلمبیا سوپریمو Colombia Supremo  
 در بررسی‌های   قهوه کلمبیا  ، آن را به عنوان قهوه‌ای با غلظت متوسط همراه با طعم غنی و اسیدیتی یاد می‌کنند. همچنین، این قهوه به دلیل گوارا بودن شناخته شده است که باعث می‌شود آن را به عنوان طعم پرطرفدار و غالب در برخی از کشورهای دیگر ایده‌آل سازد. 
    دانلود کاتالوگ قهوه     
 درجه رُست:  مدیوم  
 پیشنهاد دم آوری:  اسپرسو،موکاپات،فیلترکافی،فرنچ پرس  
 
 
 ابع"
Cafe Raees,قهوه کلمبیا مدیوم ۱ کیلوگرمی(۱۰۰٪ آرابیکا),Colombia,,Medium,Whole bean,1000.0,5900000,590000.0,,False,خرید آنلاین قهوه; فروشگاه آنلاین; قهوه کلمبیا (۱۰۰٪ آرابیکا),https://raeescoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%da%a9%d9%84%d9%85%d8%a8%db%8c%d8%a7-%d9%85%d8%af%db%8c%d9%88%d9%85-%db%b1-%da%a9%db%8c%d9%84%d9%88%da%af%d8%b1%d9%85%db%8c/,"قهوه کلمبیا سوپریمو Colombia Supremo  
 در بررسی‌های   قهوه کلمبیا  ، آن را به عنوان قهوه‌ای با غلظت متوسط همراه با طعم غنی و اسیدیتی یاد می‌کنند. همچنین، این قهوه به دلیل گوارا بودن شناخته شده است که باعث می‌شود آن را به عنوان طعم پرطرفدار و غالب در برخی از کشورهای دیگر ایده‌آل سازد. 
    دانلود کاتالوگ قهوه     
 Growing Altitude:  1200 m.a.s.l  
 
 
 Process:  Washed  
 
 
 درجه رُست:  مدیوم  
"
Cafe Raees,قهوه کلمبیا مدیوم ۲۵۰ گرمی(۱۰۰٪ آرابیکا),Colombia,,Medium,Whole bean,250.0,1500000,600000.0,,False,خرید آنلاین قهوه; فروشگاه آنلاین; قهوه کلمبیا (۱۰۰٪ آرابیکا),https://raeescoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%da%a9%d9%84%d9%85%d8%a8%db%8c%d8%a7-%d9%85%d8%af%db%8c%d9%88%d9%85-%db%b2%db%b5%db%b0-%da%af%d8%b1%d9%85%db%8c/,"قهوه کلمبیا سوپریمو Colombia Supremo  
 در بررسی‌های   قهوه کلمبیا  ، آن را به عنوان قهوه‌ای با غلظت متوسط همراه با طعم غنی و اسیدیتی یاد می‌کنند. همچنین، این قهوه به دلیل گوارا بودن شناخته شده است که باعث می‌شود آن را به عنوان طعم پرطرفدار و غالب در برخی از کشورهای دیگر ایده‌آل سازد. 
    دانلود کاتالوگ قهوه   
  
    
 Growing Altitude:  1200 m.a.s.l  
 
 
 Process:  Washed  
 
 
 درجه رُست:  مد"
Cafe Raees,قهوه رئیس بلند ۲۵۰ گرمی(۱۰۰٪ آرابیکا),,,,Whole bean,250.0,2250000,900000.0,,False,خرید آنلاین قهوه; فروشگاه آنلاین; قهوه رئیس بلِند (۱۰۰٪ آرابیکا),https://raeescoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%d8%b1%d8%a6%db%8c%d8%b3-%d8%a8%d9%84%d9%86%d8%af-%db%b2%db%b5%db%b0-%da%af%d8%b1%d9%85%db%8c/,"رئیس   بلند  Raees Blend  
 آمیختن قهوه (Blending) هنری است زیبا که دانه‌های قهوه را از مناطق مختلف با هم پیوند می‌دهد تا کیفیت هر یک را ارتقا بخشد. رسترها قهوه‌هایی را انتخاب می‌کنند که از جهات مختلف مکمل یکدیگر هستند.   قهوه رئیس بلند   حاصل آمیختن دانه‌های مرغوب آمریکای لاتین است. 
    دانلود کاتالوگ قهوه     
 ‫‪Sweetness‬‬:  Medium  
 
 
 درجه رُست:  مدیوم  
 
 
 Bitterness:  Medium  
 
 
 Cu"
Cafe Raees,قهوه هاوس ‌بلند ۲۵۰ گرمی(۱۰۰٪ آرابیکا),,,,Whole bean,250.0,,,,True,خرید آنلاین قهوه; فروشگاه آنلاین; قهوه هاوس بلِند (۱۰۰٪ آرابیکا),https://raeescoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%d9%87%d8%a7%d9%88%d8%b3-%d8%a8%d9%84%d9%86%d8%af-%db%b2%db%b5%db%b0-%da%af%d8%b1%d9%85%db%8c/,"ھاوس بلند House Blend  
 این محصول قهوه‌ای آمیخته (blend) است که از لحاظ طعم، غلظت و رایحه، توانایی و تخصص رُستر را نشان می‌دهد. این قهوه ترکیبی از دانه‌های مرغوب آمریکای لاتین است که پس از رُست شدن به رنگ شاه‌ بلوط تیره و درخشان در می‌آید. اگر علاقه به کاپوچینو یا کافه لاته دارید،   قهوه هاوس بلند   گزینه مناسبی است. 
    دانلود کاتالوگ قهوه     
 ‫‪Sweetness‬‬:  Medium  
 
 
 درجه رُست:  مدیوم  "
Cafe Raees,قهوه ترک ۲۵۰ گرمی(۱۰۰٪ آرابیکا),Brazil,,,,250.0,700000,280000.0,,False,خرید آنلاین قهوه; فروشگاه آنلاین; قهوه ترک (۱۰۰٪ آرابیکا),https://raeescoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%d8%aa%d8%b1%da%a9/,"قهوه ترک  
 قهوه ترک به روش دم آوری قهوه آسیاب شده خیلی ریز اشاره دارد. هر نوعی از دانه قهوه، مانند عربیکا (آرابیکا)، روبوستا و یا قهوه آمیخته را برای دم کردن   قهوه ترک   می‌توان استفاده کرد، ولی دانه قهوه عربیکا (آرابیکا) بهترین گزینه محسوب می‌شود. دانه قهوه را باید به اندازه پودر قند و به صورت خیلی ریز آسیاب کرد تا هنگام سرو قهوه، پودر به طور کامل در انتهای فنجان ته نشین شود. پودر قهوه ترک رئیس"
Cafe Raees,قهوه گواتمالا ۲۵۰گرمی(۱۰۰٪ آرابیکا),Guatemala,,,Whole bean,250.0,,,,True,خرید آنلاین قهوه; فروشگاه آنلاین; قهوه گواتمالا (۱۰۰٪ آرابیکا),https://raeescoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%da%af%d9%88%d8%a7%d8%aa%d9%85%d8%a7%d9%84%d8%a7-%db%b2%db%b5%db%b0%da%af%d8%b1%d9%85%db%8c/,"گواتمالا سن آنتونیو Guatemala San Antonio  
 طیف گسترده‌ای از طعم‌ها در قهوه گواتمالا وجود دارند. این قهوه با غلظت متوسط تا زیاد، دارای عمق و پیچیدگی در طعم است.   قهوه گواتمالا  ، معنای واقعی قهوه آمریکای مرکزی هستند. 
    دانلود کاتالوگ قهوه     
 ‫‪Growing‬ Altitude‬‬:  ‫‪900-1650‬‬ ‫‪m.a.s.l‬‬  
 
 
 process:  Semi Washed  
 
 
 درجه رُست:  مدیوم  
 
 
 ‫‪Sweetness‬‬:  Medium  
 
 
 Cupping no"
Cafe Raees,باریستا و بروئینگ,,,,,,,,,False,دوره آکادمی; فروشگاه آنلاین,https://raeescoffee.com/product/%d8%a8%d8%a7%d8%b1%db%8c%d8%b3%d8%aa%d8%a7-%d9%88-%d8%a8%d8%b1%d9%88%d8%a6%db%8c%d9%86%da%af/,"مدت دوره :  
 ۵ جلسه ( جلسه اول ۲ ساعت تئوری، جلسه دوم ۲ ساعت عملی باریستایی، جلسه سوم ۲ ساعت ادامه مباحث عملی باریستایی، جلسه چهارم ۲ ساعت عملی بروئینگ، جلسه پنجم ۲ ساعت ادامه مباحث عملی بروئینگ ) 
  سرفصل مطالب :  
 تاریخچه قهوه، مروری بر مزرعه تا فنجان، آشنایی با گونه های قهوه، آشنایی با انواع رست، اهمیت سایز آسیاب، قواعد عصاره گیری، اصول فوم گیری و پورینگ، آشنایی با اسپرسو ماشین و گرایندر و اج"
Cafe Raees,تراول ماگ کانتیگو CT-015,,,,,,2856000,,,False,تراول ماگ کانتیگو; فروشگاه آنلاین; فلاسک / ماگ / ساک پارچه ای,https://raeescoffee.com/product/%d8%aa%d8%b1%d8%a7%d9%88%d9%84-%d9%85%d8%a7%da%af-%da%a9%d8%a7%d9%86%d8%aa%db%8c%da%af%d9%88-ct-015/,ماگ بدون دسته 590 میلی لیتر کانتیگو دارای یک سیستم عایق حرارتی قدرتمند است. این ماگ سرد و گرم نوشیدنی های گرم را تا 9 ساعت و نوشیدنی های سرد را تا 21 ساعت نگهداری می کند. دیواره دوجداره فولاد ضد زنگ و عایق خلاء به همراه درپوش با کیفیت بدون نشتی و قفل اتوماتیک از ویژگی های دیگر این ماگ مسافرتی به شمار می رود.
Cafe Raees,تراول ماگ کانتیگو CT-045,,,,,,9500000,,,True,تراول ماگ کانتیگو; فروشگاه آنلاین; فلاسک / ماگ / ساک پارچه ای,https://raeescoffee.com/product/%d8%aa%d8%b1%d8%a7%d9%88%d9%84-%d9%85%d8%a7%da%af-%da%a9%d8%a7%d9%86%d8%aa%db%8c%da%af%d9%88-ct-045/,ماگ بدون دسته 740 میلی لیتر کانتیگو دارای یک سیستم عایق حرارتی قدرتمند است. این ماگ سرد و گرم نوشیدنی های گرم را تا 9 ساعت و نوشیدنی های سرد را تا 21 ساعت نگهداری می کند. دیواره دوجداره فولاد ضد زنگ و عایق خلاء به همراه درپوش با کیفیت بدون نشتی و قفل اتوماتیک از ویژگی های دیگر این ماگ مسافرتی به شمار می رود.
Cafe Raees,دوره باریستا,,,,,,,,,False,دوره آکادمی; فروشگاه آنلاین,https://raeescoffee.com/product/%d8%af%d9%88%d8%b1%d9%87-%d8%a8%d8%a7%d8%b1%db%8c%d8%b3%d8%aa%d8%a7/,"مدت دوره : 
 ۳ جلسه ( جلسه اول ۲ ساعت تئوری، جلسه دوم ۲ ساعت عملی، جلسه سوم ۲ ساعت ادامه مباحث عملی ) 
 سرفصل مطالب : 
 تاریخچه قهوه، مروری بر مزرعه تا فنجان، آشنایی با گونه های قهوه، آشنایی با انواع رست، اهمیت سایز آسیاب، قواعد عصاره گیری، اصول فوم گیری و پورینگ، آشنایی با اسپرسو ماشین و گرایندر و اجزاء آنها، نحوه کالیبره کردن دستگاه آسیاب، آشنایی با نوشیدنی های استاندارد، نظافت و ایمنی   
 روز ه"
Cafe Raees,دوره بروئینگ ( دم آوری ),,,,,,,,,False,دوره آکادمی; فروشگاه آنلاین,https://raeescoffee.com/product/%d8%af%d9%88%d8%b1%d9%87-%d8%a8%d8%b1%d9%88%d8%a6%db%8c%d9%86%da%af-%d8%af%d9%85-%d8%a2%d9%88%d8%b1%db%8c/,"مدت دوره : 
 ۳ جلسه ( جلسه اول ۲ ساعت تئوری، جلسه دوم ۲ ساعت عملی، جلسه سوم ۲ ساعت ادامه مباحث عملی ) 
 سرفصل مطالب : 
 تاریخچه قهوه، مروری بر مزرعه تا فنجان، آشنایی با گونه های قهوه، آشنایی با انواع رست، اهمیت سایز آسیاب، نسبت آب و قهوه، تاثیر دما، آشنایی با ابزار مختلف دم آوری قهوه ( ایروپرس، کمکس، وی سیکستی، سایفون، کلور، فرنچ پرس، موکاپات، جَزوه )   
 روز های زوج:  ۳ جلسه، ساعت ۱۳-۱۵"
Cafe Raees,زیپ کاپ کلمبیا ۵۰ عددی,Colombia,,,,,3870000,,,False,زیپ کاپ / زیپ بگ; فروشگاه آنلاین,https://raeescoffee.com/product/%d8%b2%db%8c%d9%be-%da%a9%d8%a7%d9%be-%db%b5%db%b0-%d8%b9%d8%af%d8%af%db%8c/,"توضیحات تکمیلی زیپ کاپ  
 
   قهوه‌ ی زیپ کاپ محصولی جدید از کارخانه‌ی رئیس است، این قهوه فاقد هرگونه شکر و نگهدارنده می‌باشد و هدف تولید این محصول وجود قهوه‌ای فوری ولی حرفه‌ای برای علاقه مندان به قهوه می‌باشد.زیپ کاپ به مصرف کنندگان قهوه کمک می‌کند تا قهوه دمی با کیفیت را در هر مکان، موقعیت در سریع‌ترین زمان تجربه کنند.قهوه‌ی مورد استفاده در زیپ‌کاپ، کلمبیای سوپریمو می‌باشد، سوپریمو اشاره به اند"
Cafe Raees,زیپ کاپ تهران رست ۵۰ عددی,,,,,,3150000,,,False,زیپ کاپ / زیپ بگ; فروشگاه آنلاین,https://raeescoffee.com/product/%d8%b2%db%8c%d9%be-%da%a9%d8%a7%d9%be-%d8%aa%d9%87%d8%b1%d8%a7%d9%86-%d8%b1%d8%b3%d8%aa-%db%b5%db%b0-%d8%b9%d8%af%d8%af%db%8c/,"تهران رست: 
قهوه زیپ کاپ، قهوه آسیاب‌شده‌ای است که درون ساشه‌های یک‌بارمصرف قرار دارد. هر ساشه حاوی ۱۰ گرم قهوه است که مناسب دم‌آوری یک فنجان کامل قهوه می‌باشد. این قهوه فاقد شکر و نگهدارنده است و طعمی طبیعی و باکیفیت را ارائه می‌دهد. فیلتر زیپ کاپ از جنس الیاف مخصوص ساخته شده که در برابر آب با دمای بالا مقاوم بوده و تجربه‌ای ساده و سریع از دم‌آوری قهوه را برای شما فراهم می‌کند. 
 قهوه تهران رست ر"
Cafe Raees,زیپ کاپ تهران رست ۲۵ عددی,,,,,,1650000,,,False,زیپ کاپ / زیپ بگ; فروشگاه آنلاین,https://raeescoffee.com/product/%d8%b2%db%8c%d9%be-%da%a9%d8%a7%d9%be-%d8%aa%d9%87%d8%b1%d8%a7%d9%86-%d8%b1%d8%b3%d8%aa-%db%b2%db%b5-%d8%b9%d8%af%d8%af%db%8c/,"تهران رست: 
قهوه زیپ کاپ، قهوه آسیاب‌شده‌ای است که درون ساشه‌های یک‌بارمصرف قرار دارد. هر ساشه حاوی ۱۰ گرم قهوه است که مناسب دم‌آوری یک فنجان کامل قهوه می‌باشد. این قهوه فاقد شکر و نگهدارنده است و طعمی طبیعی و باکیفیت را ارائه می‌دهد. فیلتر زیپ کاپ از جنس الیاف مخصوص ساخته شده که در برابر آب با دمای بالا مقاوم بوده و تجربه‌ای ساده و سریع از دم‌آوری قهوه را برای شما فراهم می‌کند. 
 قهوه تهران رست ر"
